demon	d_label	d_deleted	d_node	d_parent	test	t_label	t_deleted	start	t_node	t_parent
我爸今天突然跟我说	我爸今天突然说	跟我	PP-D3-N4	VP-D2-N1	方向和汽车应该没什么关系	方向应该没什么关系	和汽车	2	PP-D3-N1	VP-D2-N1
我以后向你学习	我以后学习	向你	PP-D3-N2	VP-D2-N1	她老公对她和家人都挺好	她老公都挺好	对她和家人	3	PP-D3-N2	VP-D2-N1
桌面上就有个这个	桌面上就有	个这个	NP-D4-N3	VP-D3-N3	我还在那家电力公司	我还在	那家电力公司	3	NP-D4-N2	VP-D3-N2
我给东看看去	我看看去	给东	PP-D3-N1	VP-D2-N1	鸡同鸭讲	鸡讲	同鸭	1	PP-D3-N1	VP-D2-N1
她精力就不会集中在那个	她精力就不会集中	在那个	PP-D5-N1	VP-D4-N5	只是肚子比你小多了	只是肚子小多了	比你	4	PP-D3-N2	VP-D2-N2
那我用银行卡给你打要不淘宝查	那我用银行卡打要不淘宝查	给你	PP-D4-N1	VP-D3-N2	你要根据我们模块上的接口来配置	你要来配置	根据我们模块上的接口	2	PP-D4-N0	VP-D3-N2
我也有过这样的经历	我也有过	这样的经历	NP-D4-N3	VP-D3-N2	我可以付你路费	我可以付你	路费	5	NP-D4-N2	VP-D3-N2
这领导说不定哪天就变了的	这领导说不定就变了的	哪天	DP-D4-N3	VP-D3-N1	她前一段时间在幼儿园打工	她时间在幼儿园打工	前一段	1	DP-D4-N0	VP-D2-N1
一个人到也自在	人到也自在	一个	QP-D3-N0	NP-D2-N0	独立学院的就一个商贸英语类专业	独立学院的就商贸英语类专业	一个	6	QP-D5-N2	NP-D4-N3
我是海派婚纱争艳	我是	海派婚纱争艳	NP-D3-N2	VP-D2-N1	我也不知道他啥时候回来	我也不知道他回来	啥时候	6	NP-D6-N1	VP-D5-N1
独立学院的就一个商贸英语类专业	独立学院的就商贸英语类专业	一个	QP-D5-N2	NP-D4-N3	一个人到也自在	人到也自在	一个	0	QP-D3-N0	NP-D2-N0
他不是我老公	他不是	我老公	NP-D4-N2	VP-D3-N2	书记今天下午回来	书记回来	今天下午	2	NP-D3-N1	VP-D2-N1
我和你一个年纪了	我和你年纪了	一个	QP-D5-N1	NP-D4-N2	一个人到也自在	人到也自在	一个	0	QP-D3-N0	NP-D2-N0
奶妈终于在微信上出现了	奶妈终于出现了	在微信上	PP-D3-N2	VP-D2-N1	你给我说你什么时候有时间	你说你什么时候有时间	给我	1	PP-D3-N1	VP-D2-N1
旅行社的客源可以忽略	客源可以忽略	旅行社的	DNP-D3-N0	NP-D2-N0	这个牌子的衣服质量非常好	衣服质量非常好	这个牌子的	0	DNP-D3-N0	NP-D2-N0
我那个师兄玩小鱼还行	我师兄玩小鱼还行	那个	DP-D3-N1	NP-D2-N0	我倒是没有考虑过这个问题	我倒是没有考虑过问题	这个	8	DP-D6-N0	NP-D5-N2
你还真是一步步规划的细密	你还真是一规划的细密	步步	CLP-D4-N3	QP-D3-N3	我还有二十分钟	我还有二十	分钟	5	CLP-D5-N1	QP-D4-N2
我也有过这样的经历	我也有过	这样的经历	NP-D4-N3	VP-D3-N2	那我希望你是黛玉	那我希望你是	黛玉	6	NP-D5-N2	VP-D4-N1
那个小孩应该有买意外险吧	小孩应该有买意外险吧	那个	DP-D4-N0	NP-D3-N0	我是说每个女人的心中的标准不同	我是说女人的心中的标准不同	每个	3	DP-D10-N0	NP-D9-N0
伟大哥回去了再给你买点	伟大哥回去了再买点	给你	PP-D4-N5	VP-D3-N3	民愤如火烧眼皮	民愤烧眼皮	如火	2	PP-D3-N1	VP-D2-N1
那个旅馆在最边上	旅馆在最边上	那个	DP-D3-N0	NP-D2-N0	其他书都出了	书都出了	其他	0	DP-D3-N0	NP-D2-N0
女孩子的都很漂亮	的都很漂亮	女孩子	NP-D4-N0	DNP-D3-N0	那你以后的打算是啥阿	那你的打算是啥阿	以后	2	NP-D5-N1	DNP-D4-N2
整个国家公园都建在一个活火山上	整个国家公园都建在活火山上	一个	QP-D7-N0	NP-D6-N0	独立学院的就一个商贸英语类专业	独立学院的就商贸英语类专业	一个	6	QP-D5-N2	NP-D4-N3
内置的很多天线厂都有	很多天线厂都有	内置的	DNP-D3-N0	NP-D2-N0	手机套的颜色选好了没	颜色选好了没	手机套的	0	DNP-D3-N0	NP-D2-N0
我靠我真不该换这个签名的	我靠我真不该换的	这个签名	NP-D6-N1	VP-D5-N5	关键是我婆婆很烦的	关键是很烦的	我婆婆	3	NP-D5-N0	VP-D2-N1
反正教训了他一顿	反正教训了他	一顿	QP-D3-N4	VP-D2-N1	你再等几天吧	你再等吧	几天	3	QP-D5-N2	VP-D4-N2
一次性投资可以坚持五年	一次性投资可以坚持	五年	QP-D4-N3	VP-D3-N3	但是房子里还有一个房间	但是房子里还有房间	一个	7	QP-D5-N0	VP-D3-N4
他在那边做工程	他做工程	在那边	PP-D3-N1	VP-D2-N1	他对女生很害羞	他很害羞	对女生	1	PP-D3-N1	VP-D2-N1
娇的老公挺好的	老公挺好的	娇的	DNP-D4-N0	NP-D3-N0	我看了一下牌子比费城的多	我看了一下牌子比多	费城的	8	DNP-D5-N1	NP-D4-N5
我的活来了	活来了	我的	DNP-D3-N0	NP-D2-N0	他们的建议很有用	建议很有用	他们的	0	DNP-D3-N0	NP-D2-N0
你每天就给他添一样	你每天就添一样	给他	PP-D3-N3	VP-D2-N1	我比你更不努力	我更不努力	比你	1	PP-D3-N1	VP-D2-N1
服务器上的电子病历还老报错	的电子病历还老报错	服务器上	LCP-D4-N0	DNP-D3-N0	我校内上的颜色稍微好一点	我的颜色稍微好一点	校内上	1	LCP-D4-N1	DNP-D3-N1
其实很多情况下父母都是对的	其实下父母都是对的	很多情况	NP-D4-N1	LCP-D3-N1	我晚上在火车上睡不好	我晚上在上睡不好	火车	4	NP-D5-N0	LCP-D4-N1
你头像怎么是黑的	你头像怎么是	黑的	NP-D4-N4	VP-D3-N3	我看那车还不错	我看还不错	那车	2	NP-D4-N0	VP-D2-N1
那个适合小婴儿	那个适合	小婴儿	NP-D3-N2	VP-D2-N1	这是一段对话	这是	一段对话	2	NP-D3-N2	VP-D2-N1
钱对她来说很重要	钱很重要	对她来说	PP-D3-N1	VP-D2-N1	我给你晚安的	我晚安的	给你	1	PP-D4-N1	VP-D3-N1
改革开放不止一条路	改革开放不止路	一条	QP-D4-N0	NP-D3-N3	这样的人不会全情投入去爱一个人	这样的人不会全情投入去爱人	一个	12	QP-D9-N0	NP-D8-N1
那个女孩挺不错的	女孩挺不错的	那个	DP-D4-N0	NP-D3-N0	每个品种都有故事	品种都有故事	每个	0	DP-D3-N0	NP-D2-N0
你总是能看到营销的本质	你总是能看到	营销的本质	NP-D5-N1	VP-D4-N2	现在哪里人都不是关键	现在哪里人都不是	关键	8	NP-D4-N5	VP-D3-N5
哎我也是这个点起来的	哎我也是点起来的	这个	DP-D7-N0	NP-D6-N0	但是我在别的地方做	但是我在地方做	别的	4	DP-D5-N0	NP-D4-N1
房子都没有要什么电梯	房子都没有要	什么电梯	NP-D5-N1	VP-D4-N2	我房东下学期有可能搬走	我房东有可能搬走	下学期	3	NP-D3-N2	VP-D2-N1
患难见真情	患难见	真情	NP-D3-N2	VP-D2-N1	你认为我丫头这很不好	你认为这很不好	我丫头	3	NP-D4-N0	VP-D2-N1
我填了两分	我填了	两分	QP-D3-N3	VP-D2-N1	咱一年调整一次才	咱调整一次才	一年	1	QP-D3-N1	VP-D2-N1
那你就买植村秀的	那你就买	植村秀的	NP-D4-N2	VP-D3-N3	我也不知道这事	我也不知道	这事	5	NP-D4-N3	VP-D3-N3
母性的光芒四射	光芒四射	母性的	DNP-D3-N0	NP-D2-N0	你那边应该就是保洁的了	你那边应该就是了	保洁的	7	DNP-D6-N0	NP-D5-N2
我的名字霸气吧	名字霸气吧	我的	DNP-D4-N0	NP-D3-N0	你的幸福很纯	幸福很纯	你的	0	DNP-D3-N0	NP-D2-N0
嗯我上周给我们部门的人讲课	嗯我上周给的人讲课	我们部门	NP-D6-N0	DNP-D5-N1	介样滴配色有质感点就行	滴配色有质感点就行	介样	0	NP-D6-N0	DNP-D5-N0
那是外置天线	那是	外置天线	NP-D3-N2	VP-D2-N1	我最近是快异常疯了	我是快异常疯了	最近	1	NP-D3-N1	VP-D2-N1
我昨天也跟他留言了滴	我昨天也留言了滴	跟他	PP-D4-N3	VP-D3-N1	我从小跟她学的	我从小学的	跟她	3	PP-D4-N2	VP-D3-N1
其实他对我很好的	其实他很好的	对我	PP-D4-N2	VP-D3-N2	所以女人不能太为了家里	所以女人不能太	为了家里	7	PP-D6-N1	VP-D5-N1
我觉得你把它作为一份工作就好	我觉得你把它作为工作就好	一份	QP-D9-N0	NP-D8-N2	机房里就一个交换机	机房里交换机	就一个	3	QP-D4-N1	NP-D3-N2
我那没有那些康乐消费	我那没有	那些康乐消费	NP-D3-N3	VP-D2-N1	以前你是时尚达人	以前你是	时尚达人	4	NP-D3-N3	VP-D2-N2
那首小诗惹出来的吧	小诗惹出来的吧	那首	DP-D5-N0	NP-D4-N0	这个病人肯定之前做过手术	病人肯定之前做过手术	这个	0	DP-D3-N0	NP-D2-N0
冲冲要做一个小手术	冲冲要做小手术	一个	QP-D5-N0	NP-D4-N1	里面有一个工具可以打开串口的吧	里面有工具可以打开串口的吧	一个	3	QP-D7-N0	NP-D6-N0
每个人心中的比例不同	每个比例不同	人心中的	DNP-D3-N1	NP-D2-N0	我没有干妈的微信	我没有微信	干妈的	3	DNP-D4-N0	NP-D3-N2
咱原来的格式里用保存人	咱用保存人	原来的格式里	LCP-D3-N1	VP-D2-N1	一个人十分多钟左右	一个人	十分多钟左右	3	LCP-D3-N2	VP-D2-N1
里面的衣服可以随便卖卖	衣服可以随便卖卖	里面的	DNP-D3-N0	NP-D2-N0	后辈的都忘之脑后了	都忘之脑后了	后辈的	0	DNP-D3-N0	NP-D2-N0
最低保障都没有	保障都没有	最低	ADJP-D3-N0	NP-D2-N0	这是互相的	这是的	互相	2	ADJP-D5-N0	NP-D3-N2
钱从你那里走	钱走	从你那里	PP-D3-N1	VP-D2-N1	我刚给你问了问	我刚问了问	给你	2	PP-D3-N2	VP-D2-N1
我只听过他家的卸妆油	我只听过	他家的卸妆油	NP-D4-N3	VP-D3-N2	他想别人都围着他转	他想都围着他转	别人	2	NP-D4-N0	VP-D2-N1
样子和我小时候一模一样	样子一模一样	和我小时候	PP-D3-N1	VP-D2-N1	我会和我同事分享的	我会分享的	和我同事	2	PP-D5-N0	VP-D4-N2
这样我会有心理负担	这样我会有	心理负担	NP-D4-N1	VP-D3-N3	机房里就一个交换机	机房里	就一个交换机	3	NP-D3-N2	VP-D2-N1
你手头上的工作继续	你工作继续	手头上的	DNP-D3-N1	NP-D2-N0	我带点小不点的小衣架	我带点小衣架	小不点的	3	DNP-D4-N1	NP-D3-N2
家是外地的	家是	外地的	NP-D3-N2	VP-D2-N1	那女主一开始还是光头的	那女主还是光头的	一开始	3	NP-D3-N3	VP-D2-N1
他一般不参加我的活动	他一般不参加活动	我的	DNP-D5-N0	NP-D4-N3	那是你一辈子的事耶	那是你事耶	一辈子的	3	DNP-D5-N1	NP-D4-N2
你一定要好好的生活	你一定要生活	好好的	DVP-D5-N0	VP-D4-N2	我冒昧的问一下你	我问一下你	冒昧的	1	DVP-D3-N1	VP-D2-N1
我是海派婚纱争艳	我是	海派婚纱争艳	NP-D3-N2	VP-D2-N1	你说我是去买个移动硬盘备份	你说我是去买备份	个移动硬盘	6	NP-D8-N1	VP-D7-N1
那只是一方面	那只是	一方面	NP-D4-N2	VP-D3-N2	股市是恶魔	股市是	恶魔	3	NP-D3-N2	VP-D2-N1
他教刑事司法系统的	他教的	刑事司法系统	NP-D4-N2	VP-D3-N1	利润没要求	利润没	要求	3	NP-D3-N2	VP-D2-N1
我是把它们备份到我的服务器上	我是把它们备份到服务器上	我的	DNP-D8-N0	NP-D7-N2	这是原版的	这是	原版的	2	DNP-D4-N0	NP-D3-N2
我给你介绍一个销售经理吧	我介绍一个销售经理吧	给你	PP-D4-N1	VP-D3-N1	你到了我给你拿出去就是	你到了我拿出去就是	给你	4	PP-D4-N3	VP-D3-N2
按照国内标准兔子是压着下限了	按照兔子是压着下限了	国内标准	NP-D3-N1	PP-D2-N0	她前一段时间在幼儿园打工	她前一段时间在打工	幼儿园	7	NP-D4-N3	PP-D3-N2
洋插队是什么意思	洋插队是	什么意思	NP-D3-N3	VP-D2-N1	难得他大老远见你一面	难得他大老远见你	一面	8	NP-D4-N3	VP-D3-N3
这是他大厅	这是	他大厅	NP-D3-N2	VP-D2-N1	我今年年初开始也白头发了	我开始也白头发了	今年年初	1	NP-D3-N1	VP-D2-N1
我可没那个耐心了	我可没耐心了	那个	DP-D5-N0	NP-D4-N2	但是这个版本绿鞋没移速了	但是版本绿鞋没移速了	这个	2	DP-D3-N1	NP-D2-N1
那必竟是他爸	那必竟是	他爸	NP-D4-N2	VP-D3-N2	这是互相的	这是	互相的	2	NP-D3-N2	VP-D2-N1
我们系上暑期会有个访问学者过来	上暑期会有个访问学者过来	我们系	NP-D3-N0	LCP-D2-N0	我妈妈在电脑前看	我妈妈在前看	电脑	4	NP-D5-N0	LCP-D4-N3
技能讲师的公式不大好算	的公式不大好算	技能讲师	NP-D4-N0	DNP-D3-N0	单位的网速非常垃圾	的网速非常垃圾	单位	0	NP-D4-N0	DNP-D3-N0
结果他这么来一句	结果他这么来	一句	QP-D4-N2	VP-D3-N3	哪个是小块	哪个是	小块	3	QP-D4-N0	VP-D3-N2
中文比英文好太多	中文好太多	比英文	PP-D3-N1	VP-D2-N1	所以自己对自己好点	所以自己好点	对自己	4	PP-D3-N2	VP-D2-N2
过程比结果重要	过程重要	比结果	PP-D3-N1	VP-D2-N1	方向和汽车应该没什么关系	方向应该没什么关系	和汽车	2	PP-D3-N1	VP-D2-N1
我给你打电话	我打电话	给你	PP-D3-N1	VP-D2-N1	我给哥哥打电话	我打电话	给哥哥	1	PP-D3-N1	VP-D2-N1
反正我觉得自己是这样的	反正我觉得自己是	这样的	NP-D5-N2	VP-D4-N1	你还有哪些学校录取了	你还有录取了	哪些学校	3	NP-D5-N0	VP-D3-N2
我跟你引荐	我引荐	跟你	PP-D3-N1	VP-D2-N1	她昨天跟我说了	她昨天说了	跟我	3	PP-D3-N2	VP-D2-N1
小孩教育真是一门大学问	小孩教育真是大学问	一门	QP-D5-N0	NP-D4-N2	那些几百几百的又不好看	那些的又不好看	几百几百	2	QP-D5-N0	NP-D3-N1
我们没有初稿这一说	我们没有初稿说	这一	DP-D4-N1	NP-D3-N2	你那个路人是在国内	你路人是在国内	那个	1	DP-D3-N1	NP-D2-N0
我得一个朋友向我打听	我得朋友向我打听	一个	QP-D3-N1	NP-D2-N0	这是一段对话	这是对话	一段	2	QP-D4-N0	NP-D3-N2
咱俩差不多同时能解脱	咱俩能解脱	差不多同时	NP-D3-N2	VP-D2-N1	哎我今天中午也没睡觉	哎我也没睡觉	今天中午	2	NP-D3-N2	VP-D2-N2
你照着做一个	你照着做	一个	QP-D3-N2	VP-D2-N1	情感的缺失给我造成不少的困扰	情感的缺失给我造成的困扰	不少	9	QP-D6-N0	VP-D3-N3
你打下我电话吧	你打下吧	我电话	NP-D4-N3	VP-D3-N1	但是缺点是她带小孩过来	但是缺点是她带过来	小孩	7	NP-D6-N1	VP-D5-N1
但是公司有营销策划部门	但是公司有	营销策划部门	NP-D3-N3	VP-D2-N2	我现在是服气了	我是服气了	现在	1	NP-D3-N1	VP-D2-N1
我以为他其实在别人面前失分了	我以为他其实在失分了	别人面前	NP-D6-N2	PP-D5-N2	然后他们对旅馆的需求不算大吧	然后他们对的需求不算大吧	旅馆	5	NP-D6-N1	PP-D5-N1
小孩的学习能力会很强的	学习能力会很强的	小孩的	DNP-D4-N0	NP-D3-N0	但我每天都会关注你的签名	但我每天都会关注签名	你的	8	DNP-D6-N0	NP-D5-N2
那我这个星期不回去	那我不回去	这个星期	NP-D3-N2	VP-D2-N2	我跟隔壁的用的一根网线	我跟用的一根网线	隔壁的	2	NP-D4-N1	VP-D2-N1
服务器上的电子病历还老报错	电子病历还老报错	服务器上的	DNP-D3-N0	NP-D2-N0	现在儿子肯定多数听老婆的	现在儿子肯定多数听	老婆的	9	DNP-D5-N0	NP-D4-N3
我没有干妈的微信	我没有	干妈的微信	NP-D3-N2	VP-D2-N1	我应该直接去银行吧	我应该直接去吧	银行	6	NP-D6-N2	VP-D5-N1
这个公寓楼就是酒店式那种的	这个公寓楼就是酒店式的	那种	DP-D7-N1	NP-D6-N0	其他地方也没什么	地方也没什么	其他	0	DP-D3-N0	NP-D2-N0
孩子躺在母亲的臂弯里	孩子躺	在母亲的臂弯里	PP-D3-N2	VP-D2-N1	我是来等你给我刷信誉滴亲	我是来等你刷信誉滴亲	给我	5	PP-D8-N1	VP-D7-N1
你们现在是周一早上吧	你们现在是吧	周一早上	NP-D5-N2	VP-D4-N2	恩我有现成的	恩我有	现成的	3	NP-D3-N3	VP-D2-N2
户口下月才能迁	户口才能迁	下月	NP-D3-N1	VP-D2-N1	我都是自己吃的	我都是吃的	自己	3	NP-D6-N0	VP-D3-N2
你给我总结下	你总结下	给我	PP-D3-N1	VP-D2-N1	我回去用电脑看看	我回去看看	用电脑	3	PP-D4-N1	VP-D3-N2
我没用电压力锅给她做过	我没用电压力锅做过	给她	PP-D3-N3	VP-D2-N1	你还是和以前差不多	你还是差不多	和以前	3	PP-D3-N2	VP-D2-N1
路由器在我这边	路由器在	我这边	NP-D3-N2	VP-D2-N1	人家站在洋人的立场操作	人家站在操作	洋人的立场	4	NP-D5-N1	VP-D3-N1
我已经不在乎了反正是太平公主	我已经不在乎了反正是	太平公主	NP-D5-N5	VP-D4-N4	你看去年人多才好玩	你看人多才好玩	去年	2	NP-D4-N0	VP-D2-N1
怀孕不是个好活	怀孕不是	个好活	NP-D4-N2	VP-D3-N2	他上午出去了	他出去了	上午	1	NP-D3-N1	VP-D2-N1
你每天就给他添一样	你就给他添一样	每天	DP-D3-N1	VP-D2-N1	但是我在别的地方做	但是我在地方做	别的	4	DP-D5-N0	VP-D2-N2
好汉不提当年勇	好汉不提	当年勇	NP-D4-N2	VP-D3-N2	我知道那个	我知道	那个	3	NP-D3-N2	VP-D2-N1
我再给他打个电话问问你	我再打个电话问问你	给他	PP-D3-N2	VP-D2-N1	我这一直到年前都要疯滴	我这都要疯滴	一直到年前	2	PP-D4-N2	VP-D3-N1
你什么时候打的电话	你打的电话	什么时候	NP-D3-N1	VP-D2-N1	我刚打了电话	我刚打了	电话	4	NP-D4-N3	VP-D3-N2
这个牌子的衣服质量非常好	衣服质量非常好	这个牌子的	DNP-D3-N0	NP-D2-N0	也许你有你的难处	也许你有难处	你的	4	DNP-D4-N0	NP-D3-N3
我今天上午去过你的店	我今天上午去过店	你的	DNP-D5-N0	NP-D4-N4	其他的外国人都是同事同学	外国人都是同事同学	其他的	0	DNP-D3-N0	NP-D2-N0
我也觉得你们落实啥东西不够好	我也觉得你们落实不够好	啥东西	NP-D7-N2	VP-D6-N1	你把钱打到那里就行了	你把钱打到就行了	那里	5	NP-D6-N2	VP-D5-N1
我跟隔壁的用的一根网线	我跟隔壁的用的	一根网线	NP-D4-N4	VP-D3-N2	我自己减少了和他们的交往	我自己减少了	和他们的交往	6	NP-D3-N4	VP-D2-N1
我家的那个就是这样了	的那个就是这样了	我家	NP-D4-N0	DNP-D3-N0	哎这伤心是一时的	哎这伤心是的	一时	5	NP-D5-N0	DNP-D4-N2
我会吸取你们滴教训滴	我会吸取教训滴	你们滴	DNP-D6-N0	NP-D5-N1	嗯我上周给我们部门的人讲课	嗯我上周给人讲课	我们部门的	5	DNP-D5-N1	NP-D4-N3
我睡床上了	我睡了	床上	LCP-D3-N2	VP-D2-N1	雇主雇员应订定暴雨下工作守则	雇主雇员应订定工作守则	暴雨下	7	LCP-D5-N0	VP-D3-N3
你们公司叫什么名称	你们公司叫	什么名称	NP-D3-N3	VP-D2-N1	大多平台都有客户在做	大多平台都有在做	客户	6	NP-D5-N0	VP-D3-N3
具体渠道什么的肯定没法比	具体渠道肯定没法比	什么的	OTH-D3-N1	NP-D2-N0	你可以搜索一下他的文章什么的	你可以搜索一下他的文章	什么的	11	OTH-D6-N3	NP-D5-N2
我是在我的基础上改的	我是在改的	我的基础上	LCP-D6-N1	PP-D5-N0	孩子躺在母亲的臂弯里	孩子躺在	母亲的臂弯里	4	LCP-D4-N1	PP-D3-N2
我是在我的基础上改的	我是在上改的	我的基础	NP-D7-N0	LCP-D6-N1	那是你在电脑前看	那是你在前看	电脑	4	NP-D7-N0	LCP-D6-N1
你在那座城市	你在城市	那座	DP-D4-N0	NP-D3-N2	我靠我真不该换这个签名的	我靠我真不该换签名的	这个	7	DP-D7-N0	NP-D6-N1
他一般不参加我的活动	他一般不参加活动	我的	DNP-D5-N0	NP-D4-N3	要不你住我们家附近的酒店	要不你住酒店	我们家附近的	4	DNP-D4-N0	NP-D3-N3
我预约了心脏彩超	我预约了	心脏彩超	NP-D3-N3	VP-D2-N1	我可以先交定金嘛	我可以先交嘛	定金	5	NP-D6-N2	VP-D5-N1
我在我家已经做过菜请他了	我在已经做过菜请他了	我家	NP-D4-N1	PP-D3-N1	她精力就不会集中在那个	她精力就不会集中在	那个	9	NP-D6-N1	PP-D5-N1
一个人跑来跑去	人跑来跑去	一个	QP-D3-N0	NP-D2-N0	最好我们以后能在一个编辑室	最好我们以后能在编辑室	一个	8	QP-D6-N0	NP-D5-N1
